1.00000000000000e-001,2.00000000000000e-010,0.00000000000000e+000,9.99814473019344e-001,0.00000000000000e+000
1.25892541179417e-001,2.00000000000000e-010,0.00000000000000e+000,9.99813767591653e-001,0.00000000000000e+000
1.58489319246111e-001,2.00000000000000e-010,0.00000000000000e+000,9.99812655045243e-001,0.00000000000000e+000
1.99526231496888e-001,2.00000000000000e-010,0.00000000000000e+000,9.99810905285828e-001,0.00000000000000e+000
2.51188643150958e-001,2.00000000000000e-010,0.00000000000000e+000,9.99808165040927e-001,0.00000000000000e+000
3.16227766016838e-001,2.00000000000000e-010,0.00000000000000e+000,9.99803901073532e-001,0.00000000000000e+000
3.98107170553497e-001,2.00000000000000e-010,0.00000000000000e+000,9.99797328289005e-001,0.00000000000000e+000
5.01187233627272e-001,2.00000000000000e-010,0.00000000000000e+000,9.99787330341719e-001,0.00000000000000e+000
6.30957344480193e-001,2.00000000000000e-010,0.00000000000000e+000,9.99772390675613e-001,0.00000000000000e+000
7.94328234724282e-001,2.00000000000000e-010,0.00000000000000e+000,9.99750557667295e-001,0.00000000000000e+000
1.00000000000000e+000,2.00000000000000e-010,0.00000000000000e+000,9.99719454879097e-001,0.00000000000000e+000
1.25892541179417e+000,2.00000000000000e-010,0.00000000000000e+000,9.99676313377273e-001,0.00000000000000e+000
1.58489319246111e+000,2.00000000000000e-010,0.00000000000000e+000,9.99617975163979e-001,0.00000000000000e+000
1.99526231496888e+000,2.00000000000000e-010,0.00000000000000e+000,9.99540831600231e-001,0.00000000000000e+000
2.51188643150958e+000,2.00000000000000e-010,0.00000000000000e+000,9.99440713714699e-001,0.00000000000000e+000
3.16227766016838e+000,2.00000000000000e-010,0.00000000000000e+000,9.99312803993785e-001,0.00000000000000e+000
3.98107170553498e+000,2.00000000000000e-010,0.00000000000000e+000,9.99151676876793e-001,0.00000000000000e+000
5.01187233627273e+000,2.00000000000000e-010,0.00000000000000e+000,9.98951618256845e-001,0.00000000000000e+000
6.30957344480194e+000,2.00000000000000e-010,0.00000000000000e+000,9.98707436279721e-001,0.00000000000000e+000
7.94328234724282e+000,2.00000000000000e-010,0.00000000000000e+000,9.98416015715141e-001,0.00000000000000e+000
1.00000000000000e+001,2.00000000000000e-010,0.00000000000000e+000,9.98078744491292e-001,0.00000000000000e+000
1.25892541179417e+001,2.00000000000000e-010,0.00000000000000e+000,9.97704405370656e-001,0.00000000000000e+000
1.58489319246112e+001,2.00000000000000e-010,0.00000000000000e+000,9.97311064607302e-001,0.00000000000000e+000
1.99526231496888e+001,2.00000000000000e-010,0.00000000000000e+000,9.96924600399915e-001,0.00000000000000e+000
2.51188643150958e+001,2.00000000000000e-010,0.00000000000000e+000,9.96572572966705e-001,0.00000000000000e+000
3.16227766016838e+001,2.00000000000000e-010,0.00000000000000e+000,9.96275804668250e-001,0.00000000000000e+000
3.98107170553498e+001,2.00000000000000e-010,0.00000000000000e+000,9.96042861541287e-001,0.00000000000000e+000
5.01187233627273e+001,2.00000000000000e-010,0.00000000000000e+000,9.95870492391282e-001,0.00000000000000e+000
6.30957344480194e+001,2.00000000000000e-010,0.00000000000000e+000,9.95748234189968e-001,0.00000000000000e+000
7.94328234724283e+001,2.00000000000000e-010,0.00000000000000e+000,9.95663381697825e-001,0.00000000000000e+000
1.00000000000000e+002,2.00000000000000e-010,0.00000000000000e+000,9.95604086175259e-001,0.00000000000000e+000
1.25892541179417e+002,2.00000000000000e-010,0.00000000000000e+000,9.95560440932231e-001,0.00000000000000e+000
1.58489319246112e+002,2.00000000000000e-010,0.00000000000000e+000,9.95524285129625e-001,0.00000000000000e+000
1.99526231496888e+002,2.00000000000000e-010,0.00000000000000e+000,9.95488390180885e-001,0.00000000000000e+000
2.51188643150958e+002,2.00000000000000e-010,0.00000000000000e+000,9.95445366783486e-001,0.00000000000000e+000
3.16227766016839e+002,2.00000000000000e-010,0.00000000000000e+000,9.95386373338877e-001,0.00000000000000e+000
3.98107170553498e+002,2.00000000000000e-010,0.00000000000000e+000,9.95299576677256e-001,0.00000000000000e+000
5.01187233627273e+002,2.00000000000000e-010,0.00000000000000e+000,9.95168299744184e-001,0.00000000000000e+000
6.30957344480194e+002,2.00000000000000e-010,0.00000000000000e+000,9.94968888243014e-001,0.00000000000000e+000
7.94328234724283e+002,2.00000000000000e-010,0.00000000000000e+000,9.94668540512370e-001,0.00000000000000e+000
1.00000000000000e+003,2.00000000000000e-010,0.00000000000000e+000,9.94223590200000e-001,0.00000000000000e+000
1.25892541179417e+003,2.00000000000000e-010,0.00000000000000e+000,9.93578771407649e-001,0.00000000000000e+000
1.58489319246112e+003,2.00000000000000e-010,0.00000000000000e+000,9.92667620161480e-001,0.00000000000000e+000
1.99526231496888e+003,2.00000000000000e-010,0.00000000000000e+000,9.91413675971696e-001,0.00000000000000e+000
2.51188643150959e+003,2.00000000000000e-010,0.00000000000000e+000,9.89732281994939e-001,0.00000000000000e+000
3.16227766016839e+003,2.00000000000000e-010,0.00000000000000e+000,9.87533513437438e-001,0.00000000000000e+000
3.98107170553498e+003,2.00000000000000e-010,0.00000000000000e+000,9.84727140644912e-001,0.00000000000000e+000
5.01187233627273e+003,2.00000000000000e-010,0.00000000000000e+000,9.81230909370160e-001,0.00000000000000e+000
6.30957344480195e+003,2.00000000000000e-010,0.00000000000000e+000,9.76985301647863e-001,0.00000000000000e+000
7.94328234724283e+003,2.00000000000000e-010,0.00000000000000e+000,9.71979651555671e-001,0.00000000000000e+000
1.00000000000000e+004,2.00000000000000e-010,0.00000000000000e+000,9.66290777366157e-001,0.00000000000000e+000
1.25892541179417e+004,2.00000000000000e-010,0.00000000000000e+000,9.60122650117407e-001,0.00000000000000e+000
1.58489319246112e+004,2.00000000000000e-010,0.00000000000000e+000,9.53817880751410e-001,0.00000000000000e+000
1.99526231496889e+004,2.00000000000000e-010,0.00000000000000e+000,9.47806835851251e-001,0.00000000000000e+000
2.51188643150959e+004,2.00000000000000e-010,0.00000000000000e+000,9.42492823445815e-001,0.00000000000000e+000
3.16227766016839e+004,2.00000000000000e-010,0.00000000000000e+000,9.38130736503608e-001,0.00000000000000e+000
3.98107170553498e+004,2.00000000000000e-010,0.00000000000000e+000,9.34774927795463e-001,0.00000000000000e+000
5.01187233627274e+004,2.00000000000000e-010,0.00000000000000e+000,9.32315733773306e-001,0.00000000000000e+000
6.30957344480195e+004,2.00000000000000e-010,0.00000000000000e+000,9.30558517492993e-001,0.00000000000000e+000
7.94328234724284e+004,2.00000000000000e-010,0.00000000000000e+000,9.29291131604106e-001,0.00000000000000e+000
1.00000000000000e+005,2.00000000000000e-010,0.00000000000000e+000,9.28317772785386e-001,0.00000000000000e+000
1.25892541179417e+005,2.00000000000000e-010,0.00000000000000e+000,9.27463740962946e-001,0.00000000000000e+000
1.58489319246112e+005,2.00000000000000e-010,0.00000000000000e+000,9.26562756532047e-001,0.00000000000000e+000
1.99526231496889e+005,2.00000000000000e-010,0.00000000000000e+000,9.25435238451533e-001,0.00000000000000e+000
2.51188643150959e+005,2.00000000000000e-010,0.00000000000000e+000,9.23861595613923e-001,0.00000000000000e+000
3.16227766016839e+005,2.00000000000000e-010,0.00000000000000e+000,9.21552895505975e-001,0.00000000000000e+000
3.98107170553499e+005,2.00000000000000e-010,0.00000000000000e+000,9.18122957184736e-001,0.00000000000000e+000
5.01187233627274e+005,2.00000000000000e-010,0.00000000000000e+000,9.13070150668499e-001,0.00000000000000e+000
6.30957344480196e+005,2.00000000000000e-010,0.00000000000000e+000,9.05780647533867e-001,0.00000000000000e+000
7.94328234724285e+005,2.00000000000000e-010,0.00000000000000e+000,8.95561472847725e-001,0.00000000000000e+000
1.00000000000000e+006,2.00000000000000e-010,0.00000000000000e+000,8.81698547500499e-001,0.00000000000000e+000
1.25892541179417e+006,2.00000000000000e-010,0.00000000000000e+000,8.63521276437294e-001,0.00000000000000e+000
1.58489319246112e+006,2.00000000000000e-010,0.00000000000000e+000,8.40456544024465e-001,0.00000000000000e+000
1.99526231496889e+006,2.00000000000000e-010,0.00000000000000e+000,8.12070926814298e-001,0.00000000000000e+000
2.51188643150959e+006,2.00000000000000e-010,0.00000000000000e+000,7.78112508422136e-001,0.00000000000000e+000
3.16227766016839e+006,2.00000000000000e-010,0.00000000000000e+000,7.38561246754765e-001,0.00000000000000e+000
3.98107170553499e+006,2.00000000000000e-010,0.00000000000000e+000,6.93684571276897e-001,0.00000000000000e+000
5.01187233627275e+006,2.00000000000000e-010,0.00000000000000e+000,6.44082967708636e-001,0.00000000000000e+000
6.30957344480196e+006,2.00000000000000e-010,0.00000000000000e+000,5.90704747586328e-001,0.00000000000000e+000
7.94328234724285e+006,2.00000000000000e-010,0.00000000000000e+000,5.34812175282090e-001,0.00000000000000e+000
1.00000000000000e+007,2.00000000000000e-010,0.00000000000000e+000,4.77892454868530e-001,0.00000000000000e+000
1.25892541179417e+007,2.00000000000000e-010,0.00000000000000e+000,4.21523573332268e-001,0.00000000000000e+000
1.58489319246112e+007,2.00000000000000e-010,0.00000000000000e+000,3.67220297701186e-001,0.00000000000000e+000
1.99526231496889e+007,2.00000000000000e-010,0.00000000000000e+000,3.16292749808538e-001,0.00000000000000e+000
2.51188643150959e+007,2.00000000000000e-010,0.00000000000000e+000,2.69745441433544e-001,0.00000000000000e+000
3.16227766016839e+007,2.00000000000000e-010,0.00000000000000e+000,2.28230776753691e-001,0.00000000000000e+000
3.98107170553499e+007,2.00000000000000e-010,0.00000000000000e+000,1.92054385598789e-001,0.00000000000000e+000
5.01187233627275e+007,2.00000000000000e-010,0.00000000000000e+000,1.61216838005122e-001,0.00000000000000e+000
6.30957344480196e+007,2.00000000000000e-010,0.00000000000000e+000,1.35470601855235e-001,0.00000000000000e+000
7.94328234724286e+007,2.00000000000000e-010,0.00000000000000e+000,1.14372659656670e-001,0.00000000000000e+000
1.00000000000001e+008,2.00000000000000e-010,0.00000000000000e+000,9.73217728953875e-002,0.00000000000000e+000
1.25892541179417e+008,2.00000000000000e-010,0.00000000000000e+000,8.35848862614653e-002,0.00000000000000e+000
1.58489319246112e+008,2.00000000000000e-010,0.00000000000000e+000,7.23343146754614e-002,0.00000000000000e+000
1.99526231496889e+008,2.00000000000000e-010,0.00000000000000e+000,6.27226454640126e-002,0.00000000000000e+000
2.51188643150959e+008,2.00000000000000e-010,0.00000000000000e+000,5.40042050103927e-002,0.00000000000000e+000
3.16227766016840e+008,2.00000000000000e-010,0.00000000000000e+000,4.56774350582079e-002,0.00000000000000e+000
3.98107170553499e+008,2.00000000000000e-010,0.00000000000000e+000,3.76051055013282e-002,0.00000000000000e+000
5.01187233627275e+008,2.00000000000000e-010,0.00000000000000e+000,3.01225398230925e-002,0.00000000000000e+000
6.30957344480197e+008,2.00000000000000e-010,0.00000000000000e+000,2.42767816357972e-002,0.00000000000000e+000
7.94328234724286e+008,2.00000000000000e-010,0.00000000000000e+000,2.21199364408060e-002,0.00000000000000e+000
1.00000000000001e+009,2.00000000000000e-010,0.00000000000000e+000,2.53706492624887e-002,0.00000000000000e+000
1.25892541179417e+009,2.00000000000000e-010,0.00000000000000e+000,3.31938446562352e-002,0.00000000000000e+000
1.58489319246112e+009,2.00000000000000e-010,0.00000000000000e+000,4.39499915587025e-002,0.00000000000000e+000
1.99526231496889e+009,2.00000000000000e-010,0.00000000000000e+000,5.67043103488925e-002,0.00000000000000e+000
2.51188643150960e+009,2.00000000000000e-010,0.00000000000000e+000,7.09084051133748e-002,0.00000000000000e+000
3.16227766016840e+009,2.00000000000000e-010,0.00000000000000e+000,8.59932594981805e-002,0.00000000000000e+000
3.98107170553500e+009,2.00000000000000e-010,0.00000000000000e+000,1.01196886128126e-001,0.00000000000000e+000
5.01187233627275e+009,2.00000000000000e-010,0.00000000000000e+000,1.15598642831270e-001,0.00000000000000e+000
6.30957344480197e+009,2.00000000000000e-010,0.00000000000000e+000,1.28322532671163e-001,0.00000000000000e+000
7.94328234724287e+009,2.00000000000000e-010,0.00000000000000e+000,1.38788463606245e-001,0.00000000000000e+000
1.00000000000001e+010,2.00000000000000e-010,0.00000000000000e+000,1.46843474194051e-001,0.00000000000000e+000
1.25892541179418e+010,2.00000000000000e-010,0.00000000000000e+000,1.52703345176922e-001,0.00000000000000e+000
1.58489319246112e+010,2.00000000000000e-010,0.00000000000000e+000,1.56782527767438e-001,0.00000000000000e+000
1.99526231496889e+010,2.00000000000000e-010,0.00000000000000e+000,1.59531821202811e-001,0.00000000000000e+000
2.51188643150960e+010,2.00000000000000e-010,0.00000000000000e+000,1.61343401161524e-001,0.00000000000000e+000
3.16227766016840e+010,2.00000000000000e-010,0.00000000000000e+000,1.62519023679617e-001,0.00000000000000e+000
3.98107170553500e+010,2.00000000000000e-010,0.00000000000000e+000,1.63274303541073e-001,0.00000000000000e+000
5.01187233627276e+010,2.00000000000000e-010,0.00000000000000e+000,1.63756373792292e-001,0.00000000000000e+000
6.30957344480198e+010,2.00000000000000e-010,0.00000000000000e+000,1.64062774148042e-001,0.00000000000000e+000
7.94328234724287e+010,2.00000000000000e-010,0.00000000000000e+000,1.64256998710593e-001,0.00000000000000e+000
1.00000000000000e+011,2.00000000000000e-010,0.00000000000000e+000,1.64379906417776e-001,0.00000000000000e+000
