Step,Information:,X=10n,Run:,20/20
1.00000000000000e-001,7.46284719807073e+001,-6.62959791537563e+000,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e-001,7.45944847563749e+001,-8.32428040887757e+000,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246111e-001,7.45411579412596e+001,-1.04364987675966e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496888e-001,7.44579602674672e+001,-1.30542923847279e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150958e-001,7.43292831440175e+001,-1.62707014038506e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016838e-001,7.41328504133012e+001,-2.01714509509302e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553497e-001,7.38386659247452e+001,-2.48127300701181e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627272e-001,7.34097764737930e+001,-3.01887113582360e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480193e-001,7.28064937322534e+001,-3.61964230688782e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724282e-001,7.19947510977476e+001,-4.26173564826157e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+000,7.09562739472841e+001,-4.91391574541237e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+000,6.96951567788968e+001,-5.54217221237278e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246111e+000,6.82364180644825e+001,-6.11779293454763e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496888e+000,6.66175874246130e+001,-6.62262550383010e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150958e+000,6.48787351096816e+001,-7.04968432157256e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016838e+000,6.30555578036926e+001,-7.40048311474251e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553498e+000,6.11766397410147e+001,-7.68150925957972e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627273e+000,5.92636488859639e+001,-7.90141046929796e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480194e+000,5.73328171850061e+001,-8.06935760695290e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724282e+000,5.53965269732658e+001,-8.19444561637970e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+001,5.34642991993916e+001,-8.28579508404392e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+001,5.15427711318325e+001,-8.35290578110812e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+001,4.96346476422223e+001,-8.40564664435638e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496888e+001,4.77374388234094e+001,-8.45326874811296e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150958e+001,4.58436456372754e+001,-8.50248828364445e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016838e+001,4.39434876434992e+001,-8.55586034395530e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553498e+001,4.20289168799942e+001,-8.61191488624631e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627273e+001,4.00961874784741e+001,-8.66703993109976e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480194e+001,3.81457388008088e+001,-8.71762436652091e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724283e+001,3.61804656171547e+001,-8.76123455062973e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+002,3.42039685765351e+001,-8.79674703981481e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+002,3.22195167099710e+001,-8.82396186190646e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+002,3.02296729241837e+001,-8.84314233532230e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496888e+002,2.82362927330012e+001,-8.85466653021020e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150958e+002,2.62406653489111e+001,-8.85880919717454e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016839e+002,2.42436775375167e+001,-8.85561597844912e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553498e+002,2.22459564316741e+001,-8.84482825860666e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627273e+002,2.02479847809338e+001,-8.82582847327842e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480194e+002,1.82501970257804e+001,-8.79758686306984e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724283e+002,1.62530699734990e+001,-8.75859818095294e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+003,1.42572248013361e+001,-8.70680140572059e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+003,1.22635611044146e+001,-8.63947868197326e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+003,1.02734504060552e+001,-8.55313332884731e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496888e+003,8.28902644459181e+000,-8.44335300052030e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150959e+003,6.31362184074583e+000,-8.30467559939670e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016839e+003,4.35241323964292e+000,-8.13049583465719e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553498e+003,2.41334445657509e+000,-7.91308566583211e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627273e+003,5.08380319926923e-001,-7.64386316515900e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480195e+003,-1.34495213888224e+000,-7.31413651885282e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724283e+003,-3.12204871144810e+000,-6.91663706082163e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+004,-4.79057124565641e+000,-6.44811101596355e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+004,-6.31211378540876e+000,-5.91282585924228e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+004,-7.64774106631056e+000,-5.32587591242390e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+004,-8.76734577307710e+000,-4.71406071848678e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150959e+004,-9.65937012041698e+000,-4.11231248834258e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016839e+004,-1.03351981370967e+001,-3.55628134486742e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553498e+004,-1.08251981306235e+001,-3.07485984583010e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627274e+004,-1.11692649416781e+001,-2.68650417056002e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480195e+004,-1.14075888248625e+001,-2.40009101125485e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724284e+004,-1.15752812241238e+001,-2.21833278465460e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+005,-1.17010699293267e+001,-2.14147468688243e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+005,-1.18086056392518e+001,-2.17006229004343e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+005,-1.19189588080280e+001,-2.30650603946316e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+005,-1.20534496708082e+001,-2.55552028021760e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150959e+005,-1.22362926382252e+001,-2.92347244552605e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016839e+005,-1.24964187471174e+001,-3.41654867637399e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553499e+005,-1.28673243770484e+001,-4.03772253189888e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627274e+005,-1.33833129713356e+001,-4.78309241428634e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480196e+005,-1.40710842929725e+001,-5.63921497422406e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724285e+005,-1.49382916169920e+001,-6.58366238147373e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+006,-1.59642673346515e+001,-7.58955912702200e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+006,-1.70986613224721e+001,-8.63148311607652e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+006,-1.82694834490386e+001,-9.68833079419458e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+006,-1.93973173801306e+001,-1.07412890634797e+002,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150959e+006,-2.04113443906279e+001,-1.17696204039660e+002,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016839e+006,-2.12632155097559e+001,-1.27490147565603e+002,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553499e+006,-2.19343853730676e+001,-1.36548934632071e+002,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627275e+006,-2.24339259000604e+001,-1.44684740513165e+002,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480196e+006,-2.27887363983600e+001,-1.51811889158936e+002,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724285e+006,-2.30320229335051e+001,-1.57951124773537e+002,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+007,-2.31949851945172e+001,-1.63203612907717e+002,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+007,-2.33030049783858e+001,-1.67716911922147e+002,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+007,-2.33751202090924e+001,-1.71657968721547e+002,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+007,-2.34251145917917e+001,-1.75197365231866e+002,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150959e+007,-2.34631078733122e+001,-1.78503029362574e+002,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016839e+007,-2.34971595690861e+001,1.78259885289101e+002,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553499e+007,-2.35347907317035e+001,1.74925817659611e+002,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627275e+007,-2.35844997580699e+001,1.71324441017806e+002,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480196e+007,-2.36573858307625e+001,1.67276685709896e+002,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724286e+007,-2.37689803208266e+001,1.62592322890701e+002,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000001e+008,-2.39413499649484e+001,1.57070271690087e+002,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+008,-2.42053535531495e+001,1.50503052070308e+002,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+008,-2.46024114111655e+001,1.42685477834051e+002,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+008,-2.51843505852849e+001,1.33420702669030e+002,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150959e+008,-2.60093254160966e+001,1.22500085989517e+002,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016840e+008,-2.71316662496328e+001,1.09607708551105e+002,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553499e+008,-2.85799679905504e+001,9.40770817771328e+001,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627275e+008,-3.02938323745272e+001,7.44604598985877e+001,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480197e+008,-3.19201033689643e+001,4.83754176826423e+001,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724286e+008,-3.25083496560357e+001,1.53912140875745e+001,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000001e+009,-3.13021564354650e+001,-1.72603973106977e+001,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179417e+009,-2.90263667274806e+001,-4.25051964524254e+001,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+009,-2.65876404906685e+001,-6.10519350197750e+001,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+009,-2.43145071054649e+001,-7.56088121459512e+001,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150960e+009,-2.22742999076609e+001,-8.79947760624610e+001,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016840e+009,-2.04774471253738e+001,-9.91980737465010e+001,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553500e+009,-1.89316165974219e+001,-1.09693888846380e+002,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627275e+009,-1.76457248432288e+001,-1.19626593551488e+002,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480197e+009,-1.66205813849942e+001,-1.28928685714375e+002,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724287e+009,-1.58406155680929e+001,-1.37434422900128e+002,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000001e+010,-1.52734663233775e+001,-1.44985770556711e+002,-1.60000000000000e+002,0.00000000000000e+000
1.25892541179418e+010,-1.48769962465647e+001,-1.51499910184276e+002,-1.60000000000000e+002,0.00000000000000e+000
1.58489319246112e+010,-1.46083886749826e+001,-1.56984660732333e+002,-1.60000000000000e+002,0.00000000000000e+000
1.99526231496889e+010,-1.44305851189845e+001,-1.61517623110865e+002,-1.60000000000000e+002,0.00000000000000e+000
2.51188643150960e+010,-1.43147966364742e+001,-1.65214305881851e+002,-1.60000000000000e+002,0.00000000000000e+000
3.16227766016840e+010,-1.42402244881884e+001,-1.68201509627172e+002,-1.60000000000000e+002,0.00000000000000e+000
3.98107170553500e+010,-1.41925479939189e+001,-1.70600716810017e+002,-1.60000000000000e+002,0.00000000000000e+000
5.01187233627276e+010,-1.41622117826178e+001,-1.72520001939179e+002,-1.60000000000000e+002,0.00000000000000e+000
6.30957344480198e+010,-1.41429681845334e+001,-1.74051422303036e+002,-1.60000000000000e+002,0.00000000000000e+000
7.94328234724287e+010,-1.41307850154146e+001,-1.75271351579229e+002,-1.60000000000000e+002,0.00000000000000e+000
1.00000000000000e+011,-1.41230814258964e+001,-1.76242129532527e+002,-1.60000000000000e+002,0.00000000000000e+000
